"ActivityStartDate","ActivityDepthHeightMeasure.MeasureValue","CharacteristicName","ResultMeasureValue"
"2003-05-28",7,"Temperature, water","12.06"
"2003-06-09",0,"Dissolved oxygen (DO)","9.83"
"2003-06-09",0,"pH","5.36"
"2003-06-09",0,"Specific conductance","44"
"2003-06-09",0,"Depth, Secchi disk depth","2"
"2003-06-09",0,"Temperature, water","17.06"
"2003-06-09",0,"Alkalinity, total","32.2"
"2003-06-09",1,"Dissolved oxygen (DO)","9.86"
"2003-06-09",1,"pH","5.73"
"2003-06-09",1,"Specific conductance","44"
"2003-06-09",1,"Temperature, water","16.71"
"2003-06-09",2,"Dissolved oxygen (DO)","9.82"
"2003-06-09",2,"pH","5.85"
"2003-06-09",2,"Specific conductance","44"
"2003-06-09",2,"Temperature, water","15.93"
"2003-06-09",3,"Dissolved oxygen (DO)","10.25"
"2003-06-09",3,"pH","6.20"
"2003-06-09",3,"Specific conductance","46"
"2003-06-09",3,"Temperature, water","13.78"
"2003-06-09",4,"Specific conductance","47"
"2003-06-09",4,"Dissolved oxygen (DO)","10.24"
"2003-06-09",4,"pH","6.02"
"2003-06-09",4,"Temperature, water","12.3"
"2003-06-09",5,"Dissolved oxygen (DO)","10.12"
"2003-06-09",5,"pH","6.97"
"2003-06-09",5,"Specific conductance","48"
"2003-06-09",5,"Temperature, water","11.22"
"2003-06-09",6,"Dissolved oxygen (DO)","9.94"
"2003-06-09",6,"pH","5.97"
"2003-06-09",6,"Specific conductance","48"
"2003-06-09",6,"Temperature, water","10.65"
"2003-06-09",7,"Dissolved oxygen (DO)","9.78"
"2003-06-09",7,"pH","6.00"
"2003-06-09",7,"Specific conductance","48"
"2003-06-09",7,"Temperature, water","10.11"
"2003-06-23",0,"Dissolved oxygen (DO)","9.16"
"2003-06-23",0,"pH","7.64"
"2003-06-23",0,"Specific conductance","46"
"2003-06-23",0,"Depth, Secchi disk depth","2.8"
"2003-06-23",0,"Temperature, water","21.3"
"2003-06-23",0,"Alkalinity, total","14.5"
"2003-06-23",1,"Dissolved oxygen (DO)","9.29"
"2003-06-23",1,"pH","7.61"
"2003-06-23",1,"Specific conductance","46"
"2003-06-23",1,"Temperature, water","20.32"
"2003-06-23",2,"Dissolved oxygen (DO)","9.28"
"2003-06-23",2,"pH","7.60"
"2003-06-23",2,"Specific conductance","46"
"2003-06-23",2,"Temperature, water","19.67"
"2003-06-23",3,"Dissolved oxygen (DO)","9.3"
"2003-06-23",3,"pH","7.55"
"2003-06-23",3,"Specific conductance","46"
"2003-06-23",3,"Temperature, water","18.98"
"2003-06-23",4,"Dissolved oxygen (DO)","9.32"
"2003-06-23",4,"pH","7.47"
"2003-06-23",4,"Specific conductance","47"
"2003-06-23",4,"Temperature, water","18.02"
"2003-06-23",5,"Dissolved oxygen (DO)","9.58"
"2003-06-23",5,"pH","7.31"
"2003-06-23",5,"Specific conductance","48"
"2003-06-23",5,"Temperature, water","14.41"
"2003-06-23",6,"Dissolved oxygen (DO)","9.74"
"2003-06-23",6,"pH","7.13"
"2003-06-23",6,"Specific conductance","48"
"2003-06-23",6,"Temperature, water","11.13"
"2003-07-07",0,"Dissolved oxygen (DO)","8.7"
"2003-07-07",0,"pH","7.52"
"2003-07-07",0,"Specific conductance","50"
"2003-07-07",0,"Depth, Secchi disk depth","2.2"
"2003-07-07",0,"Temperature, water","19.32"
"2003-07-07",0,"Alkalinity, total","15.8"
"2003-07-07",1,"Dissolved oxygen (DO)","8.68"
"2003-07-07",1,"pH","7.46"
"2003-07-07",1,"Specific conductance","50"
"2003-07-07",1,"Temperature, water","19.3"
"2003-07-07",2,"Dissolved oxygen (DO)","8.68"
"2003-07-07",2,"pH","7.43"
"2003-07-07",2,"Specific conductance","50"
"2003-07-07",2,"Temperature, water","19.31"
"2003-07-07",3,"Dissolved oxygen (DO)","8.67"
"2003-07-07",3,"pH","7.35"
"2003-07-07",3,"Specific conductance","50"
"2003-07-07",3,"Temperature, water","19.29"
"2003-07-07",4,"Dissolved oxygen (DO)","8.66"
"2003-07-07",4,"pH","7.38"
"2003-07-07",4,"Specific conductance","50"
"2003-07-07",4,"Temperature, water","19.27"
"2003-07-07",5,"Dissolved oxygen (DO)","8.66"
"2003-07-07",5,"pH","7.36"
"2003-07-07",5,"Specific conductance","50"
"2003-07-07",5,"Temperature, water","19.27"
"2003-07-07",6,"pH","7.35"
"2003-07-07",6,"Specific conductance","50"
"2003-07-07",6,"Dissolved oxygen (DO)","8.66"
"2003-07-07",6,"Temperature, water","19.23"
"2003-07-07",7,"Dissolved oxygen (DO)","8.36"
"2003-07-07",7,"pH","7.36"
"2003-07-07",7,"Specific conductance","50"
"2003-07-07",7,"Temperature, water","19.24"
"2003-07-21",0,"Dissolved oxygen (DO)","8.23"
"2003-07-21",0,"pH","7.77"
"2003-07-21",0,"Specific conductance","48"
"2003-07-21",0,"Depth, Secchi disk depth","2.2"
"2003-07-21",0,"Temperature, water","21.04"
"2003-07-21",0,"Alkalinity, total","14.7"
"2003-07-21",1,"Dissolved oxygen (DO)","8.23"
"2003-07-21",1,"pH","7.73"
"2003-07-21",1,"Specific conductance","48"
"2003-07-21",1,"Temperature, water","20.98"
"2003-07-21",2,"Dissolved oxygen (DO)","8.3"
"2003-07-21",2,"pH","7.68"
"2003-07-21",2,"Specific conductance","48"
"2003-07-21",2,"Temperature, water","20.96"
"2003-07-21",3,"Dissolved oxygen (DO)","8.33"
"2003-07-21",3,"pH","7.63"
"2003-07-21",3,"Specific conductance","48"
"2003-07-21",3,"Temperature, water","20.94"
"2003-07-21",4,"Dissolved oxygen (DO)","8.42"
"2003-07-21",4,"pH","7.63"
"2003-07-21",4,"Specific conductance","47"
"2003-07-21",4,"Temperature, water","19.94"
"2003-07-21",5,"Dissolved oxygen (DO)","8.41"
"2003-07-21",5,"pH","7.60"
"2003-07-21",5,"Specific conductance","47"
"2003-07-21",5,"Temperature, water","18.92"
"2003-07-21",6,"Dissolved oxygen (DO)","8.37"
"2003-07-21",6,"pH","7.54"
"2003-07-21",6,"Specific conductance","47"
"2003-07-21",6,"Temperature, water","18.8"
"2003-07-21",7,"Dissolved oxygen (DO)","8.11"
"2003-07-21",7,"pH","7.43"
"2003-07-21",7,"Specific conductance","47"
"2003-07-21",7,"Temperature, water","18.79"
"2003-08-04",0,"Dissolved oxygen (DO)","7.77"
"2003-08-04",0,"pH","1.00"
"2003-08-04",0,"Specific conductance","47"
"2003-08-04",0,"Depth, Secchi disk depth","2.5"
"2003-08-04",0,"Temperature, water","22.98"
"2003-08-04",0,"Alkalinity, total","13.8"
"2003-08-04",1,"Dissolved oxygen (DO)","7.88"
"2003-08-04",1,"pH","7.10"
"2003-08-04",1,"Specific conductance","47"
"2003-08-04",1,"Temperature, water","22.33"
"2003-08-04",2,"Dissolved oxygen (DO)","7.82"
"2003-08-04",2,"pH","7.23"
"2003-08-04",2,"Specific conductance","49"
"2003-08-04",2,"Temperature, water","22.15"
"2003-08-04",3,"Dissolved oxygen (DO)","7.76"
"2003-08-04",3,"pH","7.26"
"2003-08-04",3,"Specific conductance","47"
"2003-08-04",3,"Temperature, water","22.1"
"2003-08-04",4,"Dissolved oxygen (DO)","7.73"
"2003-08-04",4,"pH","7.29"
"2003-08-04",4,"Specific conductance","47"
"2003-08-04",4,"Temperature, water","22.07"
"2003-08-04",5,"Dissolved oxygen (DO)","7.59"
"2003-08-04",5,"pH","7.31"
"2003-08-04",5,"Specific conductance","47"
"2003-08-04",5,"Temperature, water","21.94"
"2003-08-04",6,"Dissolved oxygen (DO)","7.22"
"2003-08-04",6,"pH","7.27"
"2003-08-04",6,"Specific conductance","47"
"2003-08-04",6,"Temperature, water","21.55"
"2003-08-04",7,"Dissolved oxygen (DO)","5.16"
"2003-08-04",7,"pH","7.01"
"2003-08-04",7,"Specific conductance","50"
"2003-08-04",7,"Temperature, water","20.82"
"2003-08-18",0,"Dissolved oxygen (DO)","7.69"
"2003-08-18",0,"pH","6.27"
"2003-08-18",0,"Specific conductance","48"
"2003-08-18",0,"Depth, Secchi disk depth","2.3"
"2003-08-18",0,"Temperature, water","24.45"
"2003-08-18",0,"Alkalinity, total","14.2"
"2003-08-18",1,"pH","6.63"
"2003-08-18",1,"Specific conductance","48"
"2003-08-18",1,"Dissolved oxygen (DO)","7.74"
"2003-08-18",1,"Temperature, water","24.34"
"2003-08-18",2,"Dissolved oxygen (DO)","7.7"
"2003-08-18",2,"pH","6.78"
"2003-08-18",2,"Specific conductance","49"
"2003-08-18",2,"Temperature, water","23.69"
"2003-08-18",3,"Dissolved oxygen (DO)","7.65"
"2003-08-18",3,"pH","6.88"
"2003-08-18",3,"Specific conductance","49"
"2003-08-18",3,"Temperature, water","23.35"
"2003-08-18",4,"Dissolved oxygen (DO)","7.57"
"2003-08-18",4,"pH","6.95"
"2003-08-18",4,"Specific conductance","49"
"2003-08-18",4,"Temperature, water","23.01"
"2003-08-18",5,"Dissolved oxygen (DO)","7.43"
"2003-08-18",5,"pH","6.95"
"2003-08-18",5,"Specific conductance","51"
"2003-08-18",5,"Temperature, water","22.49"
"2003-08-18",6,"Dissolved oxygen (DO)","7.08"
"2003-08-18",6,"pH","6.94"
"2003-08-18",6,"Specific conductance","53"
"2003-08-18",6,"Temperature, water","21.84"
"2003-08-18",7,"Dissolved oxygen (DO)","6.74"
"2003-08-18",7,"pH","6.93"
"2003-08-18",7,"Specific conductance","51"
"2003-08-18",7,"Temperature, water","21.36"
"2003-08-18",8,"Dissolved oxygen (DO)","6.64"
"2003-08-18",8,"pH","6.90"
"2003-08-18",8,"Specific conductance","52"
"2003-08-18",8,"Temperature, water","21.13"
"2003-09-02",0,"Dissolved oxygen (DO)","7.83"
"2003-09-02",0,"pH","6.53"
"2003-09-02",0,"Specific conductance","48"
"2003-09-02",0,"Depth, Secchi disk depth","2.5"
"2003-09-02",0,"Temperature, water","19.16"
"2003-09-02",0,"Alkalinity, total","14.6"
"2003-09-02",1,"Dissolved oxygen (DO)","7.98"
"2003-09-02",1,"pH","6.71"
"2003-09-02",1,"Specific conductance","48"
"2003-09-02",1,"Temperature, water","19.17"
"2003-09-02",2,"Dissolved oxygen (DO)","8.09"
"2003-09-02",2,"pH","6.85"
"2003-09-02",2,"Specific conductance","48"
"2003-09-02",2,"Temperature, water","19.16"
"2003-09-02",3,"Dissolved oxygen (DO)","8.18"
"2003-09-02",3,"pH","6.97"
"2003-09-02",3,"Specific conductance","48"
"2003-09-02",3,"Temperature, water","19.16"
"2003-09-02",4,"Dissolved oxygen (DO)","8.25"
"2003-09-02",4,"pH","7.05"
"2003-09-02",4,"Specific conductance","48"
"2003-09-02",4,"Temperature, water","19.16"
"2003-09-02",5,"Dissolved oxygen (DO)","8.32"
"2003-09-02",5,"pH","7.14"
"2003-09-02",5,"Specific conductance","48"
"2003-09-02",5,"Temperature, water","19.16"
"2003-09-02",6,"Dissolved oxygen (DO)","8.35"
"2003-09-02",6,"pH","7.16"
"2003-09-02",6,"Specific conductance","48"
"2003-09-02",6,"Temperature, water","19.16"
"2003-09-02",7,"Dissolved oxygen (DO)","8.36"
"2003-09-02",7,"pH","7.19"
"2003-09-02",7,"Specific conductance","48"
"2003-09-02",7,"Temperature, water","19.16"
"2003-09-02",8,"Dissolved oxygen (DO)","5.7"
"2003-09-02",8,"pH","7.16"
"2003-09-02",8,"Specific conductance","48"
"2003-09-02",8,"Temperature, water","19.14"
"2003-09-15",0,"Dissolved oxygen (DO)","7.18"
"2003-09-15",0,"pH","7.13"
"2003-09-15",0,"Specific conductance","48"
"2003-09-15",0,"Depth, Secchi disk depth","3"
"2003-09-15",0,"Temperature, water","18.27"
"2003-09-15",0,"Alkalinity, total","14.3"
"2003-09-15",1,"Dissolved oxygen (DO)","7.43"
"2003-09-15",1,"pH","7.17"
"2003-09-15",1,"Specific conductance","48"
"2003-09-15",1,"Temperature, water","18.27"
"2003-09-15",2,"Dissolved oxygen (DO)","7.54"
"2003-09-15",2,"pH","7.20"
"2003-09-15",2,"Specific conductance","48"
"2003-09-15",2,"Temperature, water","18.27"
"2003-09-15",3,"Dissolved oxygen (DO)","7.62"
"2003-09-15",3,"pH","7.25"
"2003-09-15",3,"Specific conductance","48"
"2003-09-15",3,"Temperature, water","18.26"
"2003-09-15",4,"Dissolved oxygen (DO)","7.62"
"2003-09-15",4,"pH","7.27"
"2003-09-15",4,"Specific conductance","48"
"2003-09-15",4,"Temperature, water","18.25"
"2003-09-15",5,"Dissolved oxygen (DO)","7.64"
"2003-09-15",5,"pH","7.28"
"2003-09-15",5,"Specific conductance","48"
"2003-09-15",5,"Temperature, water","18.27"
"2003-09-15",6,"Dissolved oxygen (DO)","7.64"
"2003-09-15",6,"pH","7.29"
"2003-09-15",6,"Specific conductance","48"
"2003-09-15",6,"Temperature, water","18.24"
"2003-09-15",7,"Dissolved oxygen (DO)","7.66"
"2003-09-15",7,"pH","7.29"
"2003-09-15",7,"Specific conductance","48"
"2003-09-15",7,"Temperature, water","18.23"
"2003-09-15",8,"Dissolved oxygen (DO)","7.66"
"2003-09-15",8,"pH","7.31"
"2003-09-15",8,"Specific conductance","48"
"2003-09-15",8,"Temperature, water","18.23"
"2003-09-29",0,"pH","6.89"
"2003-09-29",0,"Specific conductance","48"
"2003-09-29",0,"Dissolved oxygen (DO)","9.25"
"2003-09-29",0,"Depth, Secchi disk depth","3"
"2003-09-29",0,"Temperature, water","12.12"
"2003-09-29",0,"Alkalinity, total","15.4"
"2003-09-29",1,"Dissolved oxygen (DO)","9.2"
"2003-09-29",1,"pH","6.94"
"2003-09-29",1,"Specific conductance","48"
"2003-09-29",1,"Temperature, water","12.12"
"2003-09-29",2,"Dissolved oxygen (DO)","9.18"
"2003-09-29",2,"pH","6.99"
"2003-09-29",2,"Specific conductance","48"
"2003-09-29",2,"Temperature, water","12.13"
"2003-09-29",3,"Dissolved oxygen (DO)","9.22"
"2003-09-29",3,"pH","7.02"
"2003-09-29",3,"Specific conductance","48"
"2003-09-29",3,"Temperature, water","12.12"
"2003-09-29",4,"Dissolved oxygen (DO)","9.25"
"2003-09-29",4,"pH","7.06"
"2003-09-29",4,"Specific conductance","48"
"2003-09-29",4,"Temperature, water","12.1"
"2003-09-29",5,"Dissolved oxygen (DO)","9.26"
"2003-09-29",5,"pH","7.08"
"2003-09-29",5,"Specific conductance","48"
"2003-09-29",5,"Temperature, water","12.1"
"2003-09-29",6,"Dissolved oxygen (DO)","9.28"
"2003-09-29",6,"pH","7.10"
"2003-09-29",6,"Specific conductance","48"
"2003-09-29",6,"Temperature, water","12.1"
"2003-09-29",7,"Dissolved oxygen (DO)","9.29"
"2003-09-29",7,"pH","7.13"
"2003-09-29",7,"Specific conductance","48"
"2003-09-29",7,"Temperature, water","12.11"
"2004-05-26",0,"Dissolved oxygen (DO)","12.52"
"2004-05-26",0,"pH","6.70"
"2004-05-26",0,"Specific conductance","45"
"2004-05-26",0,"Depth, Secchi disk depth","2.8"
"2004-05-26",0,"Temperature, water","7.82"
"2004-05-26",0,"Alkalinity, total","14"
"2004-05-26",1,"Dissolved oxygen (DO)","12.49"
"2004-05-26",1,"pH","6.96"
"2004-05-26",1,"Specific conductance","45"
"2004-05-26",1,"Temperature, water","7.83"
"2004-05-26",2,"Dissolved oxygen (DO)","12.48"
"2004-05-26",2,"pH","7.04"
"2004-05-26",2,"Specific conductance","45"
"2004-05-26",2,"Temperature, water","7.72"
"2004-05-26",3,"Dissolved oxygen (DO)","12.45"
"2004-05-26",3,"pH","7.09"
"2004-05-26",3,"Specific conductance","45"
"2004-05-26",3,"Temperature, water","7.67"
"2004-05-26",4,"Dissolved oxygen (DO)","12.43"
"2004-05-26",4,"pH","7.15"
"2004-05-26",4,"Specific conductance","45"
"2004-05-26",4,"Temperature, water","7.64"
"2004-05-26",5,"Dissolved oxygen (DO)","12.40"
"2004-05-26",5,"pH","7.21"
"2004-05-26",5,"Specific conductance","45"
"2004-05-26",5,"Temperature, water","7.64"
"2004-05-26",6,"Dissolved oxygen (DO)","12.40"
"2004-05-26",6,"pH","7.24"
"2004-05-26",6,"Specific conductance","45"
"2004-05-26",6,"Temperature, water","7.55"
"2004-05-26",7,"Dissolved oxygen (DO)","12.40"
"2004-05-26",7,"pH","7.27"
"2004-05-26",7,"Specific conductance","45"
"2004-05-26",7,"Temperature, water","7.51"
"2004-05-26",8,"Dissolved oxygen (DO)","12.41"
"2004-05-26",8,"pH","7.30"
"2004-05-26",8,"Specific conductance","45"
"2004-05-26",8,"Temperature, water","7.45"
"2004-05-26",9,"Dissolved oxygen (DO)","12.40"
"2004-05-26",9,"pH","7.31"
"2004-05-26",9,"Specific conductance","45"
"2004-05-26",9,"Temperature, water","7.44"
"2004-06-10",0,"Dissolved oxygen (DO)","12.85"
"2004-06-10",0,"pH","6.39"
"2004-06-10",0,"Specific conductance","46"
"2004-06-10",0,"Depth, Secchi disk depth","3.3"
"2004-06-10",0,"Temperature, water","11.64"
"2004-06-10",0,"Alkalinity, total","15.2"
"2004-06-10",1,"Dissolved oxygen (DO)","12.96"
"2004-06-10",1,"pH","6.62"
"2004-06-10",1,"Specific conductance","46"
"2004-06-10",1,"Temperature, water","11.66"
"2004-06-10",2,"Dissolved oxygen (DO)","13.01"
"2004-06-10",2,"pH","6.74"
"2004-06-10",2,"Specific conductance","46"
"2004-06-10",2,"Temperature, water","11.63"
"2004-06-10",3,"Dissolved oxygen (DO)","13.01"
"2004-06-10",3,"pH","6.83"
"2004-06-10",3,"Specific conductance","46"
"2004-06-10",3,"Temperature, water","11.63"
"2004-06-10",4,"Dissolved oxygen (DO)","13.06"
"2004-06-10",4,"pH","6.94"
"2004-06-10",4,"Specific conductance","46"
"2004-06-10",4,"Temperature, water","11.50"
"2004-06-10",5,"Dissolved oxygen (DO)","13.05"
"2004-06-10",5,"pH","6.99"
"2004-06-10",5,"Specific conductance","46"
"2004-06-10",5,"Temperature, water","11.52"
"2004-06-10",6,"Dissolved oxygen (DO)","13.05"
"2004-06-10",6,"pH","7.02"
"2004-06-10",6,"Specific conductance","46"
"2004-06-10",6,"Temperature, water","11.52"
"2004-06-10",7,"Specific conductance","46"
"2004-06-10",7,"Dissolved oxygen (DO)","13.03"
"2004-06-10",7,"pH","7.06"
"2004-06-10",7,"Temperature, water","11.49"
"2004-06-10",8,"Dissolved oxygen (DO)","13.02"
"2004-06-10",8,"pH","7.09"
"2004-06-10",8,"Specific conductance","46"
"2004-06-10",8,"Temperature, water","11.46"
"2004-06-10",9,"Dissolved oxygen (DO)","13.00"
"2004-06-10",9,"pH","7.10"
"2004-06-10",9,"Specific conductance","46"
"2004-06-10",9,"Temperature, water","11.46"
"2004-06-24",0,"Dissolved oxygen (DO)","12.77"
"2004-06-24",0,"pH","7.00"
"2004-06-24",0,"Specific conductance","47"
"2004-06-24",0,"Depth, Secchi disk depth","3"
"2004-06-24",0,"Temperature, water","12.19"
"2004-06-24",0,"Alkalinity, total","16"
"2004-06-24",1,"Dissolved oxygen (DO)","12.67"
"2004-06-24",1,"pH","7.09"
"2004-06-24",1,"Specific conductance","47"
"2004-06-24",1,"Temperature, water","12.18"
"2004-06-24",2,"Dissolved oxygen (DO)","12.64"
"2004-06-24",2,"pH","7.14"
"2004-06-24",2,"Specific conductance","47"
"2004-06-24",2,"Temperature, water","12.18"
"2004-06-24",3,"Dissolved oxygen (DO)","12.62"
"2004-06-24",3,"pH","7.18"
"2004-06-24",3,"Specific conductance","47"
"2004-06-24",3,"Temperature, water","12.18"
"2004-06-24",4,"Dissolved oxygen (DO)","12.67"
"2004-06-24",4,"pH","7.20"
"2004-06-24",4,"Specific conductance","47"
"2004-06-24",4,"Temperature, water","12.13"
"2004-06-24",5,"Dissolved oxygen (DO)","12.68"
"2004-06-24",5,"pH","7.22"
"2004-06-24",5,"Specific conductance","47"
"2004-06-24",5,"Temperature, water","12.01"
"2004-06-24",6,"Dissolved oxygen (DO)","12.66"
"2004-06-24",6,"pH","7.22"
"2004-06-24",6,"Specific conductance","47"
"2004-06-24",6,"Temperature, water","11.66"
"2004-06-24",7,"Dissolved oxygen (DO)","12.71"
"2004-06-24",7,"pH","7.22"
"2004-06-24",7,"Specific conductance","46"
"2004-06-24",7,"Temperature, water","11.48"
"2004-06-24",8,"Dissolved oxygen (DO)","10.07"
"2004-06-24",8,"pH","7.06"
"2004-06-24",8,"Specific conductance","46"
"2004-06-24",8,"Temperature, water","11.41"
"2004-07-06",0,"Dissolved oxygen (DO)","9.48"
"2004-07-06",0,"pH","6.53"
"2004-07-06",0,"Specific conductance","47"
"2004-07-06",0,"Depth, Secchi disk depth","2.9"
"2004-07-06",0,"Temperature, water","16.67"
"2004-07-06",0,"Alkalinity, total","15.2"
"2004-07-06",1,"Dissolved oxygen (DO)","9.51"
"2004-07-06",1,"pH","6.74"
"2004-07-06",1,"Specific conductance","47"
"2004-07-06",1,"Temperature, water","16.67"
"2004-07-06",2,"Dissolved oxygen (DO)","9.53"
"2004-07-06",2,"pH","6.91"
"2004-07-06",2,"Specific conductance","47"
"2004-07-06",2,"Temperature, water","16.67"
"2004-07-06",3,"Dissolved oxygen (DO)","9.53"
"2004-07-06",3,"pH","6.98"
"2004-07-06",3,"Specific conductance","47"
"2004-07-06",3,"Temperature, water","16.67"
"2004-07-06",4,"Dissolved oxygen (DO)","9.53"
"2004-07-06",4,"pH","7.03"
"2004-07-06",4,"Specific conductance","47"
"2004-07-06",4,"Temperature, water","16.45"
"2004-07-06",5,"Dissolved oxygen (DO)","9.37"
"2004-07-06",5,"pH","7.01"
"2004-07-06",5,"Specific conductance","47"
"2004-07-06",5,"Temperature, water","15.58"
"2004-07-06",6,"Dissolved oxygen (DO)","9.21"
"2004-07-06",6,"pH","6.99"
"2004-07-06",6,"Specific conductance","48"
"2004-07-06",6,"Temperature, water","14.68"
"2004-07-06",7,"Dissolved oxygen (DO)","9.24"
"2004-07-06",7,"pH","6.99"
"2004-07-06",7,"Specific conductance","48"
"2004-07-06",7,"Temperature, water","14.02"
"2004-07-06",8,"Dissolved oxygen (DO)","8.26"
"2004-07-06",8,"pH","6.94"
"2004-07-06",8,"Specific conductance","48"
"2004-07-06",8,"Temperature, water","13.87"
"2004-07-21",0,"Dissolved oxygen (DO)","8.76"
"2004-07-21",0,"pH","7.27"
"2004-07-21",0,"Specific conductance","47"
"2004-07-21",0,"Depth, Secchi disk depth","2.95"
"2004-07-21",0,"Temperature, water","22.22"
"2004-07-21",0,"Alkalinity, total","14.5"
"2004-07-21",1,"Dissolved oxygen (DO)","8.84"
"2004-07-21",1,"pH","7.36"
"2004-07-21",1,"Specific conductance","47"
"2004-07-21",1,"Temperature, water","22.06"
"2004-07-21",2,"Dissolved oxygen (DO)","8.89"
"2004-07-21",2,"pH","7.38"
"2004-07-21",2,"Specific conductance","47"
"2004-07-21",2,"Temperature, water","21.68"
"2004-07-21",3,"Dissolved oxygen (DO)","8.91"
"2004-07-21",3,"pH","7.37"
"2004-07-21",3,"Specific conductance","47"
"2004-07-21",3,"Temperature, water","21.33"
"2004-07-21",4,"Dissolved oxygen (DO)","8.89"
"2004-07-21",4,"pH","7.37"
"2004-07-21",4,"Specific conductance","47"
"2004-07-21",4,"Temperature, water","21.21"
"2004-07-21",5,"Dissolved oxygen (DO)","8.66"
"2004-07-21",5,"pH","7.29"
"2004-07-21",5,"Specific conductance","47"
"2004-07-21",5,"Temperature, water","19.94"
"2004-07-21",6,"Dissolved oxygen (DO)","8.48"
"2004-07-21",6,"pH","7.23"
"2004-07-21",6,"Specific conductance","48"
"2004-07-21",6,"Temperature, water","19.58"
"2004-07-21",7,"Dissolved oxygen (DO)","8.32"
"2004-07-21",7,"pH","7.19"
"2004-07-21",7,"Specific conductance","48"
"2004-07-21",7,"Temperature, water","19.43"
"2004-07-21",8,"Dissolved oxygen (DO)","7.35"
"2004-07-21",8,"pH","7.01"
"2004-07-21",8,"Specific conductance","48"
"2004-07-21",8,"Temperature, water","19.03"
"2004-08-02",0,"Dissolved oxygen (DO)","9.08"
"2004-08-02",0,"pH","7.32"
"2004-08-02",0,"Specific conductance","50"
"2004-08-02",0,"Depth, Secchi disk depth","2.75"
"2004-08-02",0,"Temperature, water","20.98"
"2004-08-02",0,"Alkalinity, total","15.3"
"2004-08-02",1,"Dissolved oxygen (DO)","9.08"
"2004-08-02",1,"pH","7.34"
"2004-08-02",1,"Specific conductance","50"
"2004-08-02",1,"Temperature, water","20.73"
"2004-08-02",2,"Dissolved oxygen (DO)","9.06"
"2004-08-02",2,"pH","7.43"
"2004-08-02",2,"Specific conductance","50"
"2004-08-02",2,"Temperature, water","20.48"
"2004-08-02",3,"Dissolved oxygen (DO)","9.06"
"2004-08-02",3,"pH","7.43"
"2004-08-02",3,"Specific conductance","51"
"2004-08-02",3,"Temperature, water","19.87"
"2004-08-02",4,"Dissolved oxygen (DO)","8.97"
"2004-08-02",4,"pH","7.42"
"2004-08-02",4,"Specific conductance","49"
"2004-08-02",4,"Temperature, water","19.83"
"2004-08-02",5,"Dissolved oxygen (DO)","8.94"
"2004-08-02",5,"pH","7.39"
"2004-08-02",5,"Specific conductance","49"
"2004-08-02",5,"Temperature, water","19.77"
"2004-08-02",6,"Dissolved oxygen (DO)","8.82"
"2004-08-02",6,"pH","7.39"
"2004-08-02",6,"Specific conductance","49"
"2004-08-02",6,"Temperature, water","19.38"
"2004-08-02",7,"Dissolved oxygen (DO)","8.57"
"2004-08-02",7,"pH","7.00"
"2004-08-02",7,"Specific conductance","49"
"2004-08-02",7,"Temperature, water","19.35"
"2004-08-19",0,"Depth, Secchi disk depth","2.1"
"2004-08-19",0,"Alkalinity, total","16.5"
"2004-08-31",0,"Dissolved oxygen (DO)","9.48"
"2004-08-31",0,"pH","7.33"
"2004-08-31",0,"Specific conductance","48"
"2004-08-31",0,"Depth, Secchi disk depth","2.3"
"2004-08-31",0,"Temperature, water","16.20"
"2004-08-31",0,"Alkalinity, total","15.4"
"2004-08-31",1,"Dissolved oxygen (DO)","9.48"
"2004-08-31",1,"pH","7.35"
"2004-08-31",1,"Specific conductance","48"
"2004-08-31",1,"Temperature, water","16.21"
"2004-08-31",2,"Dissolved oxygen (DO)","9.51"
"2004-08-31",2,"pH","7.37"
"2004-08-31",2,"Specific conductance","48"
"2004-08-31",2,"Temperature, water","16.21"
"2004-08-31",3,"Dissolved oxygen (DO)","9.50"
"2004-08-31",3,"pH","7.37"
"2004-08-31",3,"Specific conductance","48"
"2004-08-31",3,"Temperature, water","16.21"
"2004-08-31",4,"Dissolved oxygen (DO)","9.52"
"2004-08-31",4,"pH","7.38"
"2004-08-31",4,"Specific conductance","48"
"2004-08-31",4,"Temperature, water","16.21"
"2004-08-31",5,"Dissolved oxygen (DO)","9.54"
"2004-08-31",5,"pH","7.39"
"2004-08-31",5,"Specific conductance","48"
"2004-08-31",5,"Temperature, water","16.21"
"2004-08-31",6,"Dissolved oxygen (DO)","9.54"
"2004-08-31",6,"pH","7.39"
"2004-08-31",6,"Specific conductance","48"
"2004-08-31",6,"Temperature, water","16.17"
"2004-08-31",7,"Dissolved oxygen (DO)","9.54"
"2004-08-31",7,"pH","7.39"
"2004-08-31",7,"Specific conductance","48"
"2004-08-31",7,"Temperature, water","16.17"
"2004-08-31",8,"Dissolved oxygen (DO)","9.55"
"2004-08-31",8,"pH","7.39"
"2004-08-31",8,"Specific conductance","48"
"2004-08-31",8,"Temperature, water","16.17"
"2004-08-31",9,"Dissolved oxygen (DO)","9.34"
"2004-08-31",9,"pH","6.73"
"2004-08-31",9,"Specific conductance","48"
"2004-08-31",9,"Temperature, water","16.17"
"2004-09-14",0,"Dissolved oxygen (DO)","9.12"
"2004-09-14",0,"pH","7.36"
"2004-09-14",0,"Specific conductance","49"
