"ActivityStartDate","ActivityDepthHeightMeasure.MeasureValue","CharacteristicName","ResultMeasureValue"
"1986-02-17",9,"Temperature, water","1.5"
"1986-02-17",10,"Dissolved oxygen (DO)","7.3"
"1986-02-17",10,"Dissolved oxygen saturation","51.4084"
"1986-02-17",10,"Temperature, water","1.5"
"1986-02-17",11,"Dissolved oxygen (DO)","7.3"
"1986-02-17",11,"Dissolved oxygen saturation","51.4084"
"1986-02-17",11,"Temperature, water","1.5"
"1986-02-17",11.9,"Dissolved oxygen (DO)","5.3"
"1986-02-17",11.9,"Dissolved oxygen saturation","38.4058"
"1986-02-17",11.9,"Temperature, water","1.8"
"1986-02-17",0.5,"Dissolved oxygen (DO)","10.4"
"1986-02-17",0.5,"Dissolved oxygen saturation","71.2328"
"1986-02-17",0.5,"Temperature, water","0.2"
"1986-02-17",1,"Dissolved oxygen (DO)","9.4"
"1986-02-17",1,"Dissolved oxygen saturation","66.1972"
"1986-02-17",1,"Temperature, water","0.8"
"1986-02-17",2,"Dissolved oxygen (DO)","8.1"
"1986-02-17",2,"Dissolved oxygen saturation","57.0422"
"1986-02-17",2,"Temperature, water","1.3"
"1986-02-17",3,"Dissolved oxygen (DO)","8"
"1986-02-17",3,"Dissolved oxygen saturation","56.338"
"1986-02-17",3,"Temperature, water","1.3"
"1986-02-17",4,"Dissolved oxygen (DO)","7.9"
"1986-02-17",4,"Dissolved oxygen saturation","55.6338"
"1986-02-17",4,"Temperature, water","1.3"
"1986-02-17",5,"Dissolved oxygen (DO)","7.7"
"1986-02-17",5,"Dissolved oxygen saturation","54.2253"
"1986-02-17",5,"Temperature, water","1.3"
"1986-02-17",6,"Dissolved oxygen (DO)","7.6"
"1986-02-17",6,"Dissolved oxygen saturation","53.5211"
"1986-02-17",6,"Temperature, water","1.4"
"1986-02-17",7,"Dissolved oxygen (DO)","6.8"
"1986-02-17",7,"Dissolved oxygen saturation","49.2753"
"1986-02-17",7,"Temperature, water","1.7"
"1986-02-17",8,"Dissolved oxygen (DO)","2.9"
"1986-02-17",8,"Dissolved oxygen saturation","21.0145"
"1986-02-17",8,"Temperature, water","2.2"
"1986-02-17",0.5,"Dissolved oxygen (DO)","10.2"
"1986-02-17",0.5,"Dissolved oxygen saturation","71.831"
"1986-02-17",0.5,"Temperature, water","0.6"
"1986-02-17",1,"Dissolved oxygen (DO)","9.6"
"1986-02-17",1,"Dissolved oxygen saturation","67.6056"
"1986-02-17",1,"Temperature, water","0.8"
"1986-02-17",2,"Dissolved oxygen (DO)","8.5"
"1986-02-17",2,"Dissolved oxygen saturation","59.8591"
"1986-02-17",2,"Temperature, water","1.2"
"1986-02-17",3,"Dissolved oxygen (DO)","8.4"
"1986-02-17",3,"Dissolved oxygen saturation","59.1549"
"1986-02-17",3,"Temperature, water","1.3"
"1986-02-17",4,"Dissolved oxygen (DO)","8.2"
"1986-02-17",4,"Dissolved oxygen saturation","57.7465"
"1986-02-17",4,"Temperature, water","1.3"
"1986-02-17",5,"Dissolved oxygen (DO)","8.1"
"1986-02-17",5,"Dissolved oxygen saturation","57.0422"
"1986-02-17",5,"Temperature, water","1.4"
"1986-02-17",6,"Dissolved oxygen (DO)","7.6"
"1986-02-17",6,"Dissolved oxygen saturation","55.0724"
"1986-02-17",6,"Temperature, water","1.6"
"1986-02-17",7,"Dissolved oxygen (DO)","5.4"
"1986-02-17",7,"Dissolved oxygen saturation","39.1304"
"1986-02-17",7,"Temperature, water","2"
"1986-02-17",8,"Dissolved oxygen (DO)","1.8"
"1986-02-17",8,"Dissolved oxygen saturation","13.0435"
"1986-02-17",8,"Temperature, water","2.2"
"1986-02-17",9,"Dissolved oxygen (DO)","0.5"
"1986-02-17",9,"Dissolved oxygen saturation","3.62319"
"1986-02-17",9,"Temperature, water","2.3"
"1986-02-17",10,"Dissolved oxygen (DO)","0.3"
"1986-02-17",10,"Dissolved oxygen saturation","2.22222"
"1986-02-17",10,"Temperature, water","2.8"
"1986-02-17",10.5,"Dissolved oxygen (DO)","0.2"
"1986-02-17",10.5,"Dissolved oxygen saturation","1.48148"
"1986-02-17",10.5,"Temperature, water","2.8"
"1986-03-03",0.5,"Dissolved oxygen (DO)","9.7"
"1986-03-03",0.5,"Dissolved oxygen saturation","68.3098"
"1986-03-03",0.5,"Temperature, water","0.8"
"1986-03-03",1,"Dissolved oxygen (DO)","9.7"
"1986-03-03",1,"Dissolved oxygen saturation","66.4383"
"1986-03-03",1,"Temperature, water","0.3"
"1986-03-03",2,"Dissolved oxygen (DO)","7.6"
"1986-03-03",2,"Dissolved oxygen saturation","53.5211"
"1986-03-03",2,"Temperature, water","1.4"
"1986-03-03",3,"Dissolved oxygen (DO)","7.4"
"1986-03-03",3,"Dissolved oxygen saturation","53.6232"
"1986-03-03",3,"Temperature, water","1.6"
"1986-03-03",4,"Dissolved oxygen (DO)","7.3"
"1986-03-03",4,"Dissolved oxygen saturation","52.8985"
"1986-03-03",4,"Temperature, water","1.6"
"1986-03-03",5,"Dissolved oxygen (DO)","7.2"
"1986-03-03",5,"Dissolved oxygen saturation","52.1739"
"1986-03-03",5,"Temperature, water","1.7"
"1986-03-03",6,"Dissolved oxygen (DO)","7.2"
"1986-03-03",6,"Dissolved oxygen saturation","52.1739"
"1986-03-03",6,"Temperature, water","1.7"
"1986-03-03",7,"Dissolved oxygen (DO)","7.1"
"1986-03-03",7,"Dissolved oxygen saturation","51.4492"
"1986-03-03",7,"Temperature, water","1.7"
"1986-03-03",7.3,"Dissolved oxygen (DO)","6.9"
"1986-03-03",7.3,"Dissolved oxygen saturation","50"
"1986-03-03",7.3,"Temperature, water","1.7"
"1986-03-03",0.5,"Dissolved oxygen (DO)","9.8"
"1986-03-03",0.5,"Dissolved oxygen saturation","67.1233"
"1986-03-03",0.5,"Temperature, water","0.3"
"1986-03-03",1,"Dissolved oxygen (DO)","9.6"
"1986-03-03",1,"Dissolved oxygen saturation","67.6056"
"1986-03-03",1,"Temperature, water","0.6"
"1986-03-03",2,"Dissolved oxygen (DO)","7.6"
"1986-03-03",2,"Dissolved oxygen saturation","53.5211"
"1986-03-03",2,"Temperature, water","1.3"
"1986-03-03",3,"Dissolved oxygen (DO)","7.6"
"1986-03-03",3,"Dissolved oxygen saturation","55.0724"
"1986-03-03",3,"Temperature, water","1.6"
"1986-03-03",4,"Dissolved oxygen (DO)","7.6"
"1986-03-03",4,"Dissolved oxygen saturation","55.0724"
"1986-03-03",4,"Temperature, water","1.6"
"1986-03-03",5,"Dissolved oxygen (DO)","7.4"
"1986-03-03",5,"Dissolved oxygen saturation","53.6232"
"1986-03-03",5,"Temperature, water","1.6"
"1986-03-03",6,"Dissolved oxygen (DO)","7.4"
"1986-03-03",6,"Dissolved oxygen saturation","53.6232"
"1986-03-03",6,"Temperature, water","1.6"
"1986-03-03",7,"Dissolved oxygen (DO)","7.4"
"1986-03-03",7,"Dissolved oxygen saturation","53.6232"
"1986-03-03",7,"Temperature, water","1.6"
"1986-03-03",8,"Dissolved oxygen (DO)","7.3"
"1986-03-03",8,"Dissolved oxygen saturation","52.8985"
"1986-03-03",8,"Temperature, water","1.6"
"1986-03-03",9,"Dissolved oxygen (DO)","7.3"
"1986-03-03",9,"Dissolved oxygen saturation","52.8985"
"1986-03-03",9,"Temperature, water","1.6"
"1986-03-03",10,"Dissolved oxygen (DO)","7.3"
"1986-03-03",10,"Dissolved oxygen saturation","52.8985"
"1986-03-03",10,"Temperature, water","1.6"
"1986-03-03",11,"Dissolved oxygen (DO)","7.3"
"1986-03-03",11,"Dissolved oxygen saturation","52.8985"
"1986-03-03",11,"Temperature, water","1.6"
"1986-03-03",11.3,"Dissolved oxygen (DO)","7.1"
"1986-03-03",11.3,"Dissolved oxygen saturation","51.4492"
"1986-03-03",11.3,"Temperature, water","1.6"
"1986-03-03",0.5,"Dissolved oxygen (DO)","9"
"1986-03-03",0.5,"Dissolved oxygen saturation","61.6438"
"1986-03-03",0.5,"Temperature, water","0.3"
"1986-03-03",1,"Dissolved oxygen (DO)","7.7"
"1986-03-03",1,"Dissolved oxygen saturation","52.7397"
"1986-03-03",1,"Temperature, water","0.3"
"1986-03-03",2,"Dissolved oxygen (DO)","7.5"
"1986-03-03",2,"Dissolved oxygen saturation","52.8169"
"1986-03-03",2,"Temperature, water","1.2"
"1986-03-03",3,"Dissolved oxygen (DO)","7.4"
"1986-03-03",3,"Dissolved oxygen saturation","52.1127"
"1986-03-03",3,"Temperature, water","1.4"
"1986-03-03",4,"Dissolved oxygen (DO)","7.3"
"1986-03-03",4,"Dissolved oxygen saturation","51.4084"
"1986-03-03",4,"Temperature, water","1.5"
"1986-03-03",5,"Dissolved oxygen (DO)","7.3"
"1986-03-03",5,"Dissolved oxygen saturation","51.4084"
"1986-03-03",5,"Temperature, water","1.5"
"1986-03-03",6,"Dissolved oxygen (DO)","7.1"
"1986-03-03",6,"Dissolved oxygen saturation","50"
"1986-03-03",6,"Temperature, water","1.5"
"1986-03-03",7,"Dissolved oxygen (DO)","7.1"
"1986-03-03",7,"Dissolved oxygen saturation","51.4492"
"1986-03-03",7,"Temperature, water","1.6"
"1986-03-03",8,"Dissolved oxygen (DO)","7.1"
"1986-03-03",8,"Dissolved oxygen saturation","51.4492"
"1986-03-03",8,"Temperature, water","1.6"
"1986-03-03",9,"Dissolved oxygen (DO)","7.2"
"1986-03-03",9,"Dissolved oxygen saturation","50.7042"
"1986-03-03",9,"Temperature, water","1.4"
"1986-03-03",9.8,"Dissolved oxygen (DO)","6.5"
"1986-03-03",9.8,"Dissolved oxygen saturation","47.1014"
"1986-03-03",9.8,"Temperature, water","1.6"
"1986-03-03",0.5,"Dissolved oxygen (DO)","9.5"
"1986-03-03",0.5,"Dissolved oxygen saturation","65.0685"
"1986-03-03",0.5,"Temperature, water","0.3"
"1986-03-03",1,"Dissolved oxygen (DO)","9.1"
"1986-03-03",1,"Dissolved oxygen saturation","64.0845"
"1986-03-03",1,"Temperature, water","0.6"
"1986-03-03",2,"Dissolved oxygen (DO)","7.1"
"1986-03-03",2,"Dissolved oxygen saturation","50"
"1986-03-03",2,"Temperature, water","1.4"
"1986-03-03",3,"Dissolved oxygen (DO)","7.2"
"1986-03-03",3,"Dissolved oxygen saturation","52.1739"
"1986-03-03",3,"Temperature, water","1.6"
"1986-03-03",4,"Dissolved oxygen (DO)","6.9"
"1986-03-03",4,"Temperature, water","1.6"
"1986-03-03",4,"Dissolved oxygen saturation","50"
"1986-03-03",5,"Dissolved oxygen (DO)","7"
"1986-03-03",5,"Dissolved oxygen saturation","50.7246"
"1986-03-03",5,"Temperature, water","1.6"
"1986-03-03",6,"Dissolved oxygen (DO)","7"
"1986-03-03",6,"Dissolved oxygen saturation","50.7246"
"1986-03-03",6,"Temperature, water","1.6"
"1986-03-03",6.5,"Dissolved oxygen (DO)","6.5"
"1986-03-03",6.5,"Dissolved oxygen saturation","47.1014"
"1986-03-03",6.5,"Temperature, water","1.7"
"1986-03-03",0.5,"Dissolved oxygen (DO)","9.8"
"1986-03-03",0.5,"Dissolved oxygen saturation","67.1233"
"1986-03-03",0.5,"Temperature, water","0.3"
"1986-03-03",1,"Dissolved oxygen (DO)","9.3"
"1986-03-03",1,"Dissolved oxygen saturation","63.6986"
"1986-03-03",1,"Temperature, water","0.3"
"1986-03-03",2,"Dissolved oxygen (DO)","7.5"
"1986-03-03",2,"Dissolved oxygen saturation","52.8169"
"1986-03-03",2,"Temperature, water","1.3"
"1986-03-03",3,"Dissolved oxygen (DO)","7.3"
"1986-03-03",3,"Dissolved oxygen saturation","51.4084"
"1986-03-03",3,"Temperature, water","1.4"
"1986-03-03",4,"Dissolved oxygen (DO)","7.3"
"1986-03-03",4,"Dissolved oxygen saturation","51.4084"
"1986-03-03",4,"Temperature, water","1.5"
"1986-03-03",5,"Dissolved oxygen (DO)","7.2"
"1986-03-03",5,"Dissolved oxygen saturation","50.7042"
"1986-03-03",5,"Temperature, water","1.5"
"1986-03-03",6,"Dissolved oxygen (DO)","7.3"
"1986-03-03",6,"Dissolved oxygen saturation","52.8985"
"1986-03-03",6,"Temperature, water","1.6"
"1986-03-03",7,"Dissolved oxygen (DO)","7.2"
"1986-03-03",7,"Dissolved oxygen saturation","52.1739"
"1986-03-03",7,"Temperature, water","1.6"
"1986-03-03",8,"Dissolved oxygen (DO)","7.2"
"1986-03-03",8,"Dissolved oxygen saturation","52.1739"
"1986-03-03",8,"Temperature, water","1.6"
"1986-03-03",9,"Dissolved oxygen (DO)","7.1"
"1986-03-03",9,"Dissolved oxygen saturation","51.4492"
"1986-03-03",9,"Temperature, water","1.6"
"1986-03-03",10,"Dissolved oxygen (DO)","7.1"
"1986-03-03",10,"Dissolved oxygen saturation","51.4492"
"1986-03-03",10,"Temperature, water","1.6"
"1986-03-03",11,"Dissolved oxygen (DO)","7"
"1986-03-03",11,"Dissolved oxygen saturation","50.7246"
"1986-03-03",11,"Temperature, water","1.6"
"1986-03-03",12,"Dissolved oxygen (DO)","7"
"1986-03-03",12,"Dissolved oxygen saturation","50.7246"
"1986-03-03",12,"Temperature, water","1.6"
"1986-03-03",13,"Dissolved oxygen (DO)","6.9"
"1986-03-03",13,"Dissolved oxygen saturation","50"
"1986-03-03",13,"Temperature, water","1.7"
"1986-03-03",13.8,"Dissolved oxygen (DO)","6.6"
"1986-03-03",13.8,"Dissolved oxygen saturation","47.8261"
"1986-03-03",13.8,"Temperature, water","1.7"
"1986-03-03",0.5,"Dissolved oxygen (DO)","9.8"
"1986-03-03",0.5,"Dissolved oxygen saturation","67.1233"
"1986-03-03",0.5,"Temperature, water","0.3"
"1986-03-03",1,"Dissolved oxygen (DO)","10"
"1986-03-03",1,"Dissolved oxygen saturation","68.4931"
"1986-03-03",1,"Temperature, water","0.2"
"1986-03-03",2,"Dissolved oxygen (DO)","7.5"
"1986-03-03",2,"Dissolved oxygen saturation","52.8169"
"1986-03-03",2,"Temperature, water","1.3"
"1986-03-03",3,"Dissolved oxygen (DO)","7.4"
"1986-03-03",3,"Dissolved oxygen saturation","52.1127"
"1986-03-03",3,"Temperature, water","1.4"
"1986-03-03",4,"Dissolved oxygen (DO)","7.4"
"1986-03-03",4,"Dissolved oxygen saturation","52.1127"
"1986-03-03",4,"Temperature, water","1.5"
"1986-03-03",5,"Dissolved oxygen (DO)","7.3"
"1986-03-03",5,"Dissolved oxygen saturation","51.4084"
"1986-03-03",5,"Temperature, water","1.5"
"1986-03-03",6,"Dissolved oxygen (DO)","7.2"
"1986-03-03",6,"Dissolved oxygen saturation","52.1739"
"1986-03-03",6,"Temperature, water","1.6"
"1986-03-03",7,"Dissolved oxygen (DO)","7.2"
"1986-03-03",7,"Dissolved oxygen saturation","52.1739"
"1986-03-03",7,"Temperature, water","1.6"
"1986-03-03",8,"Dissolved oxygen (DO)","7.1"
"1986-03-03",8,"Dissolved oxygen saturation","51.4492"
"1986-03-03",8,"Temperature, water","1.6"
"1986-03-03",9,"Dissolved oxygen (DO)","7.1"
"1986-03-03",9,"Dissolved oxygen saturation","51.4492"
"1986-03-03",9,"Temperature, water","1.6"
"1986-03-03",10,"Dissolved oxygen (DO)","7"
"1986-03-03",10,"Dissolved oxygen saturation","50.7246"
"1986-03-03",10,"Temperature, water","1.6"
"1986-03-03",11,"Dissolved oxygen (DO)","7"
"1986-03-03",11,"Dissolved oxygen saturation","50.7246"
"1986-03-03",11,"Temperature, water","1.6"
"1986-03-03",12,"Dissolved oxygen (DO)","7"
"1986-03-03",12,"Dissolved oxygen saturation","50.7246"
"1986-03-03",12,"Temperature, water","1.6"
"1986-03-03",12.5,"Dissolved oxygen (DO)","6.7"
"1986-03-03",12.5,"Dissolved oxygen saturation","48.5507"
"1986-03-03",12.5,"Temperature, water","1.7"
"1986-03-03",0.5,"Dissolved oxygen (DO)","10"
"1986-03-03",0.5,"Dissolved oxygen saturation","68.4931"
"1986-03-03",0.5,"Temperature, water","0.3"
"1986-03-03",1,"Dissolved oxygen (DO)","10.4"
"1986-03-03",1,"Dissolved oxygen saturation","71.2328"
"1986-03-03",1,"Temperature, water","0.4"
"1986-03-03",2,"Dissolved oxygen (DO)","7.7"
"1986-03-03",2,"Dissolved oxygen saturation","54.2253"
"1986-03-03",2,"Temperature, water","1.3"
"1986-03-03",3,"Dissolved oxygen (DO)","7.3"
"1986-03-03",3,"Dissolved oxygen saturation","52.8985"
"1986-03-03",3,"Temperature, water","1.6"
"1986-03-03",4,"Dissolved oxygen (DO)","7.3"
"1986-03-03",4,"Dissolved oxygen saturation","52.8985"
"1986-03-03",4,"Temperature, water","1.6"
"1986-03-03",5,"Dissolved oxygen (DO)","7.2"
"1986-03-03",5,"Dissolved oxygen saturation","52.1739"
"1986-03-03",5,"Temperature, water","1.7"
"1986-03-03",6,"Dissolved oxygen (DO)","7.2"
"1986-03-03",6,"Dissolved oxygen saturation","52.1739"
"1986-03-03",6,"Temperature, water","1.7"
"1986-03-03",7,"Dissolved oxygen (DO)","7.1"
"1986-03-03",7,"Dissolved oxygen saturation","51.4492"
"1986-03-03",7,"Temperature, water","1.7"
"1986-03-03",8,"Dissolved oxygen (DO)","7.1"
"1986-03-03",8,"Dissolved oxygen saturation","51.4492"
"1986-03-03",8,"Temperature, water","1.7"
"1986-03-03",9,"Dissolved oxygen (DO)","7.1"
"1986-03-03",9,"Temperature, water","1.7"
"1986-03-03",9,"Dissolved oxygen saturation","51.4492"
"1986-03-03",10,"Dissolved oxygen (DO)","7.1"
"1986-03-03",10,"Dissolved oxygen saturation","51.4492"
"1986-03-03",10,"Temperature, water","1.7"
"1986-03-03",11,"Dissolved oxygen (DO)","6.9"
"1986-03-03",11,"Dissolved oxygen saturation","50"
"1986-03-03",11,"Temperature, water","1.7"
"1986-03-03",11.9,"Dissolved oxygen (DO)","3"
"1986-03-03",11.9,"Dissolved oxygen saturation","21.7391"
"1986-03-03",11.9,"Temperature, water","1.9"
"1986-03-03",0.5,"Dissolved oxygen (DO)","9.6"
"1986-03-03",0.5,"Dissolved oxygen saturation","65.7534"
"1986-03-03",0.5,"Temperature, water","0.2"
"1986-03-03",1,"Dissolved oxygen (DO)","9.8"
"1986-03-03",1,"Dissolved oxygen saturation","67.1233"
"1986-03-03",1,"Temperature, water","0.4"
"1986-03-03",2,"Dissolved oxygen (DO)","7.4"
"1986-03-03",2,"Dissolved oxygen saturation","52.1127"
"1986-03-03",2,"Temperature, water","1.3"
"1986-03-03",3,"Dissolved oxygen (DO)","7.3"
"1986-03-03",3,"Dissolved oxygen saturation","51.4084"
"1986-03-03",3,"Temperature, water","1.4"
"1986-03-03",4,"Dissolved oxygen (DO)","7.2"
"1986-03-03",4,"Dissolved oxygen saturation","52.1739"
"1986-03-03",4,"Temperature, water","1.6"
"1986-03-03",5,"Dissolved oxygen (DO)","7.1"
"1986-03-03",5,"Dissolved oxygen saturation","51.4492"
"1986-03-03",5,"Temperature, water","1.6"
"1986-03-03",6,"Dissolved oxygen (DO)","7.1"
"1986-03-03",6,"Dissolved oxygen saturation","51.4492"
"1986-03-03",6,"Temperature, water","1.6"
"1986-03-03",7,"Dissolved oxygen (DO)","6.6"
"1986-03-03",7,"Dissolved oxygen saturation","47.8261"
"1986-03-03",7,"Temperature, water","1.7"
"1986-03-03",8,"Dissolved oxygen (DO)","1.7"
"1986-03-03",8,"Dissolved oxygen saturation","12.3188"
"1986-03-03",8,"Temperature, water","2.2"
"1986-03-03",0.5,"Dissolved oxygen (DO)","10.1"
"1986-03-03",0.5,"Dissolved oxygen saturation","69.1781"
"1986-03-03",0.5,"Temperature, water","0.2"
"1986-03-03",1,"Dissolved oxygen (DO)","9.6"
"1986-03-03",1,"Dissolved oxygen saturation","67.6056"
"1986-03-03",1,"Temperature, water","0.7"
"1986-03-03",2,"Dissolved oxygen (DO)","7.7"
"1986-03-03",2,"Dissolved oxygen saturation","54.2253"
"1986-03-03",2,"Temperature, water","1.3"
"1986-03-03",3,"Dissolved oxygen (DO)","7.5"
"1986-03-03",3,"Dissolved oxygen saturation","52.8169"
"1986-03-03",3,"Temperature, water","1.4"
"1986-03-03",4,"Dissolved oxygen (DO)","7.4"
"1986-03-03",4,"Dissolved oxygen saturation","52.1127"
"1986-03-03",4,"Temperature, water","1.4"
"1986-03-03",5,"Dissolved oxygen (DO)","7.1"
"1986-03-03",5,"Dissolved oxygen saturation","51.4492"
"1986-03-03",5,"Temperature, water","1.6"
"1986-03-03",6,"Dissolved oxygen (DO)","7"
"1986-03-03",6,"Dissolved oxygen saturation","50.7246"
"1986-03-03",6,"Temperature, water","1.7"
"1986-03-03",7,"Dissolved oxygen (DO)","4.95"
"1986-03-03",7,"Dissolved oxygen saturation","35.8695"
"1986-03-03",7,"Temperature, water","1.9"
"1986-03-03",8,"Dissolved oxygen (DO)","0.9"
"1986-03-03",8,"Dissolved oxygen saturation","6.52174"
"1986-03-03",8,"Temperature, water","2.2"
"1986-03-03",9,"Dissolved oxygen (DO)","0.3"
"1986-03-03",9,"Dissolved oxygen saturation","2.17391"
"1986-03-03",9,"Temperature, water","2.3"
"1986-03-03",10,"Dissolved oxygen (DO)","0.2"
"1986-03-03",10,"Dissolved oxygen saturation","1.48148"
"1986-03-03",10,"Temperature, water","2.6"
"1986-03-03",10.5,"Dissolved oxygen (DO)","0.2"
"1986-03-03",10.5,"Dissolved oxygen saturation","1.48148"
"1986-03-03",10.5,"Temperature, water","2.9"
"1986-03-10",0,"Phosphorus","0.151"
"1986-03-10",0,"Phosphorus","0.071"
"1986-03-10",0.5,"Dissolved oxygen (DO)","8.9"
"1986-03-10",0.5,"Dissolved oxygen saturation","60.9589"
"1986-03-10",0.5,"Temperature, water","0.1"
"1986-03-10",1,"Dissolved oxygen (DO)","9.1"
"1986-03-10",1,"Dissolved oxygen saturation","62.3288"
"1986-03-10",1,"Temperature, water","0.2"
"1986-03-10",2,"Dissolved oxygen (DO)","6.7"
"1986-03-10",2,"Dissolved oxygen saturation","47.1831"
"1986-03-10",2,"Temperature, water","1.3"
"1986-03-10",3,"Dissolved oxygen (DO)","6.1"
"1986-03-10",3,"Dissolved oxygen saturation","42.9577"
"1986-03-10",3,"Temperature, water","1.5"
"1986-03-10",4,"Dissolved oxygen (DO)","5.9"
"1986-03-10",4,"Dissolved oxygen saturation","42.7536"
"1986-03-10",4,"Temperature, water","1.6"
"1986-03-10",5,"Dissolved oxygen (DO)","5.8"
"1986-03-10",5,"Dissolved oxygen saturation","40.845"
"1986-03-10",5,"Temperature, water","1.4"
"1986-03-10",6,"Dissolved oxygen (DO)","5.7"
"1986-03-10",6,"Dissolved oxygen saturation","40.1408"
"1986-03-10",6,"Temperature, water","1.3"
"1986-03-10",7,"Dissolved oxygen (DO)","5.7"
"1986-03-10",7,"Dissolved oxygen saturation","40.1408"
"1986-03-10",7,"Temperature, water","1.3"
"1986-03-10",8,"Dissolved oxygen (DO)","5.7"
"1986-03-10",8,"Dissolved oxygen saturation","40.1408"
"1986-03-10",8,"Temperature, water","1.4"
"1986-03-10",9,"Dissolved oxygen (DO)","5.6"
"1986-03-10",9,"Dissolved oxygen saturation","39.4366"
"1986-03-10",9,"Temperature, water","1.5"
"1986-03-10",10,"Dissolved oxygen (DO)","5.5"
"1986-03-10",10,"Dissolved oxygen saturation","38.7324"
"1986-03-10",10,"Temperature, water","1.5"
"1986-03-10",11,"Dissolved oxygen (DO)","5.2"
"1986-03-10",11,"Dissolved oxygen saturation","37.6811"
"1986-03-10",11,"Temperature, water","1.7"
"1986-03-10",12,"Dissolved oxygen (DO)","4.4"
"1986-03-10",12,"Dissolved oxygen saturation","31.884"
"1986-03-10",12,"Temperature, water","1.8"
"1986-03-10",13,"Dissolved oxygen (DO)","2.5"
"1986-03-10",13,"Dissolved oxygen saturation","18.1159"
"1986-03-10",13,"Temperature, water","1.9"
"1986-03-10",13,"Phosphorus","0.125"
"1986-03-10",13.5,"Dissolved oxygen (DO)","1.9"
"1986-03-10",13.5,"Dissolved oxygen saturation","13.7681"
"1986-03-10",13.5,"Temperature, water","1.9"
"1986-03-10",0,"Phosphorus","0.066"
"1986-03-10",0.5,"Dissolved oxygen (DO)","9.9"
"1986-03-10",0.5,"Dissolved oxygen saturation","67.8082"
"1986-03-10",0.5,"Temperature, water","0.1"
"1986-03-10",1,"Dissolved oxygen (DO)","9.8"
"1986-03-10",1,"Dissolved oxygen saturation","67.1233"
"1986-03-10",1,"Temperature, water","0.2"
"1986-03-10",2,"Dissolved oxygen (DO)","7.7"
"1986-03-10",2,"Dissolved oxygen saturation","54.2253"
"1986-03-10",2,"Temperature, water","1.2"
"1986-03-10",3,"Dissolved oxygen (DO)","6.3"
"1986-03-10",3,"Dissolved oxygen saturation","44.3662"
"1986-03-10",3,"Temperature, water","1.2"
"1986-03-10",4,"Dissolved oxygen (DO)","6"
"1986-03-10",4,"Dissolved oxygen saturation","42.2535"
"1986-03-10",4,"Temperature, water","1.3"
"1986-03-10",5,"Dissolved oxygen (DO)","5.8"
"1986-03-10",5,"Dissolved oxygen saturation","40.845"
"1986-03-10",5,"Temperature, water","1.3"
"1986-03-10",6,"Dissolved oxygen (DO)","5.8"
"1986-03-10",6,"Dissolved oxygen saturation","40.845"
"1986-03-10",6,"Temperature, water","1.3"
"1986-03-10",7,"Dissolved oxygen (DO)","5.7"
"1986-03-10",7,"Dissolved oxygen saturation","40.1408"
"1986-03-10",7,"Temperature, water","1.3"
"1986-03-10",8,"Dissolved oxygen (DO)","5.7"
"1986-03-10",8,"Dissolved oxygen saturation","40.1408"
"1986-03-10",8,"Temperature, water","1.3"
"1986-03-10",9,"Dissolved oxygen (DO)","5.5"
"1986-03-10",9,"Dissolved oxygen saturation","38.7324"
"1986-03-10",9,"Temperature, water","1.4"
"1986-03-10",10,"Dissolved oxygen (DO)","5.2"
"1986-03-10",10,"Dissolved oxygen saturation","36.6197"
"1986-03-10",10,"Temperature, water","1.5"
"1986-03-10",11,"Dissolved oxygen (DO)","5.1"
"1986-03-10",11,"Dissolved oxygen saturation","35.9155"
"1986-03-10",11,"Temperature, water","1.5"
"1986-03-10",12,"Dissolved oxygen (DO)","5"
"1986-03-10",12,"Dissolved oxygen saturation","36.2319"
"1986-03-10",12,"Temperature, water","1.6"
"1986-03-10",12,"Phosphorus","0.111"
"1986-03-10",12.5,"Dissolved oxygen (DO)","4.1"
"1986-03-10",12.5,"Dissolved oxygen saturation","29.7101"
"1986-03-10",12.5,"Temperature, water","1.6"
"1986-03-10",0,"Phosphorus","0.057"
"1986-03-10",0.5,"Dissolved oxygen (DO)","9.1"
"1986-03-10",0.5,"Dissolved oxygen saturation","62.3288"
"1986-03-10",0.5,"Temperature, water","0"
"1986-03-10",1,"Dissolved oxygen (DO)","9.1"
"1986-03-10",1,"Dissolved oxygen saturation","62.3288"
"1986-03-10",1,"Temperature, water","0.1"
"1986-03-10",2,"Dissolved oxygen (DO)","6.2"
"1986-03-10",2,"Dissolved oxygen saturation","43.6619"
"1986-03-10",2,"Temperature, water","1.2"
"1986-03-10",3,"Dissolved oxygen (DO)","6.1"
"1986-03-10",3,"Dissolved oxygen saturation","42.9577"
"1986-03-10",3,"Temperature, water","1.2"
"1986-03-10",4,"Dissolved oxygen (DO)","5.9"
"1986-03-10",4,"Dissolved oxygen saturation","41.5493"
"1986-03-10",4,"Temperature, water","1.2"
"1986-03-10",5,"Dissolved oxygen (DO)","5.7"
"1986-03-10",5,"Dissolved oxygen saturation","40.1408"
"1986-03-10",5,"Temperature, water","1.2"
"1986-03-10",6,"Dissolved oxygen (DO)","5.7"
"1986-03-10",6,"Dissolved oxygen saturation","40.1408"
"1986-03-10",6,"Temperature, water","1.2"
"1986-03-10",7,"Dissolved oxygen (DO)","5.7"
"1986-03-10",7,"Dissolved oxygen saturation","40.1408"
